b'RT @Jacinta_Barrins: Botswana is one of the best countries in the world for managing natural resources says UNEP Executive Director https:/\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.55 subjectivity=0.35),2017-10-11 16:08:33,5'
b'RT @toysrusuk: WIN a BRAND NEW #HatchimalsSurprise! ??? To enter RT &amp; reply with your #TRUHatchimalsSelfie. T&amp;Cs: https://t.co/rpHGepcOih\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.48522727272727273 subjectivity=0.42727272727272725),2017-10-11 16:05:53,308'
b"Given that #cloud implementations are much faster than on-prem co's need effective #ChangeManagement. Here's why:\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/j8x0ukZqIv,Sentiment(polarity=0.4 subjectivity=0.5),2017-10-11 16:05:10,0"
b'RT @thelandofsnakes: TCs School Spirit At Its Finest https://t.co/LvjPDcKU5f,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-11 16:04:47,57'
b'How do you drive value with #Accountspayable transformation? Start with enhancements and follow 4 best practices\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/WO2InkYicb,Sentiment(polarity=1.0 subjectivity=0.3),2017-10-11 16:03:01,1'
b'RT @LewisHamilton: Giving away 3x dope @Bose wireless QC35 headphones. Follow RT &amp; like to enter?? Goodluck! https://t.co/GywUETuYYs #LH44\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-11 16:02:09,22316'
b'Visit the #EduCanada Pavilion 401 @caie_caei in Montreal for #CAIE2017 Oct. 11-13 https://t.co/KGaJyA31NS https://t.co/OcdUyBCDlR,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-11 16:01:08,1'
b'RT @CanHCMozambique: Adults should listen to the #girls support and influence other adults who have the power and the duty to protect them\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=-0.125 subjectivity=0.375),2017-10-11 15:49:38,6'
b'RT @UNICEF_Moz: "No better way to spend the #DayoftheGirl than at the #Mozambique National Girls Conference" - @ChevrierAntoine #RaparigaMo\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=-0.25 subjectivity=0.5),2017-10-11 15:47:51,8'
b"Inuit Nunangat' refers to four ?? Inuit regions\nIn 2015 #Inuit art economy contributed $87.2M to Canada's GDP\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/3nxv8eNvAv,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-11 15:47:40,0"
b'RT @damart_uk: to win  this  gorgeous crew neck sweater RT+F! Ends   13/10 12pm T&amp;Cs: https://t.co/1omNlnPQS0 #win https://t.co/JjJhsQQqLu,Sentiment(polarity=0.8250000000000001 subjectivity=0.5666666666666668),2017-10-11 15:47:13,0'
b'RT @camtheman5187: Up 70 by half! https://t.co/KyR45u2559 @calebdallas43 @KyleRiesselmann @Zach_Seymour5 @_KING8CHO @justindbyrd @ChadSimmo\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=-0.20833333333333331 subjectivity=0.16666666666666666),2017-10-11 15:43:38,3'
b'RT @environmentca: #DYK \xc3\xa2\xe2\x82\xac\xcb\x9cInuit Nunangat\xc3\xa2\xe2\x82\xac\xe2\x84\xa2 means \xc3\xa2\xe2\x82\xac\xc5\x93our Inuit lands and waters\xc3\xa2\xe2\x82\xac\xef\x86\x9d? Together we are working to help protect it! https://t.co/9Vsb\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-11 15:43:37,21'
b"RT @SierraClub: If the 'war on coal is over' as EPA's Scott Pruitt declared this week then the war on breathing has been launched https:/\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-11 15:41:18,77"
b'RT @SenBlumenthal: Medical oxygen is a life-and-death matter for many Puerto Ricans. We demand @FEMA ensure a steady supply for all who nee\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.2222222222222222 subjectivity=0.3333333333333333),2017-10-11 15:40:52,116'
b'RT @KamalaHarris: As a nation of immigrants we can\xc3\xa2\xe2\x82\xac\xe2\x84\xa2t turn our backs on Dreamers potentially forcing them to leave the only home they\xc3\xa2\xe2\x82\xac\xe2\x84\xa2ve e\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.0 subjectivity=1.0),2017-10-11 15:40:31,1540'
b'An interesting article which initially looks at the #GDPR laws and then gets deeper about the proliferation of #IoT\xc3\xa2\xe2\x82\xac\xc2\xa6https://t.co/gTXkX43iT2,Sentiment(polarity=0.25 subjectivity=0.25),2017-10-11 15:40:09,0'
b'RT @jnapsalot: All my TCs have vaginas.\n#WCW to the badass beautiful yet delicate women! You make Twitter a better place.,Sentiment(polarity=0.325 subjectivity=0.7999999999999999),2017-10-11 15:39:58,15'
b'RT @CanadaTrade: Canada\xc3\xa2\xe2\x82\xac\xe2\x84\xa2s #BWIT program is here to support #womenexporters in achieving export goals: https://t.co/BFY2omlZJc #GirlsBelongH\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-11 15:37:36,3'
b'Is an app-centric IT policy the key to cloud strategies? https://t.co/i8gzGu5YZC #hybridcloud #cloudcomputing https://t.co/ZyQop4cfNA,Sentiment(polarity=0.0 subjectivity=1.0),2017-10-11 15:34:25,0'
b'RT @CCChallengeFdn: Our incredible fundraisers have blazed past our initial goal taking us over $114000. #TeamColonCancerChallenge https:\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.21666666666666667 subjectivity=0.3833333333333333),2017-10-11 15:34:14,1'
b"Thinking Ahead: The 2018-2019 FAFSA just opened. Here's what you need to know https://t.co/nYKmQi08e3 @uidaho\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/xUGjKoP3Ut,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-11 15:33:07,0"
b'RT @NRCan: #DYK? Prince Edward Island generates almost all its electricity from #WindPower! #CanWEA https://t.co/QRwqdeR7w2,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-11 15:29:01,17'
b'RT @CanadaTrade: #GenderEquality and the empowerment of women and girls is a top priority of the Government of Canada #GirlsBelongHere #Day\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.5 subjectivity=0.5),2017-10-11 15:27:51,9'
b'RT @CanadianPM: PM Trudeau and Minister Freeland discuss access to quality education for women and girls at a #WomenOne roundtable in Washi\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-11 15:27:20,55'
b'RT @E_Pinny: @AbPow Yes you are right. Here is a map that show that. For the original map I only intended to show TCs that made landfall on\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.22023809523809523 subjectivity=0.7619047619047619),2017-10-11 15:22:33,8'
b'Why dev teams need to look at #PaaS to support their application modernization &amp; #digitaltransformation plans.\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/2H5IUQFaFA,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-11 15:20:15,0'
b'RT @BarclaysFooty: .@ManCity face Stoke City this weekend. RT for a chance to be there. T&amp;Cs: https://t.co/b42NP67rmF Ends 1pm 11/10/17 htt\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-11 15:20:01,576'
b'RT @dwdrums: CALI CUSTOM SHOP. #dwusa #dwdrums https://t.co/p11K9vT9il,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-11 15:17:44,73'
b'@nurainsyairah Yes or Sunway velocity? :D,Sentiment(polarity=1.0 subjectivity=1.0),2017-10-11 15:15:56,0'
b'@ICICIBank @ICICIBank_Care Logout button is always on top right.\nBut not for @ICICIBank @ICICIBank_Care\n\nanother ex\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/VmVboBENHb,Sentiment(polarity=0.39285714285714285 subjectivity=0.5178571428571428),2017-10-11 16:00:02,0'
b'Check out our new blog and find out why so many accountancy firm have got badly burnt by choosing to outsource thei\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/GxNO9qKsiK,Sentiment(polarity=-0.06590909090909088 subjectivity=0.5053030303030303),2017-10-11 15:08:10,1'
b'Translated the English word for red panda is "Firefox" which is where the browser gets its name. #TechFact,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-11 15:07:46,1'
b'RT @TVMohandasPai: The best training in the worldbiggest no  @PrakashJavdekar @dpradhanbjp @PMOIndia @CMofKarnataka @PriyankKharge  https:\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=1.0 subjectivity=0.3),2017-10-11 14:55:52,9'
b'How will #AutonomousVehicles impact other industries like #healthcare and #hospitality? Read here\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/gackbnrUw8,Sentiment(polarity=-0.125 subjectivity=0.375),2017-10-11 14:30:47,2'
b'Visit us at #NowForum to know how #AI is crucial to deliver next gen service experience transformation\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/Pf6wrr2zBg,Sentiment(polarity=0.0 subjectivity=0.5),2017-10-11 14:30:17,0'
b'RT @TheSPSingh: Met my friend after 20 years. We studied together in class 910 and stayed in same hostel. My friend Santosh Shrivastava fr\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.0 subjectivity=0.125),2017-10-11 14:18:25,1'
b'Read how STEM programs in rural areas are giving kids new outlooks on future life opportunities: https://t.co/OOKRsX3shx,Sentiment(polarity=0.04545454545454545 subjectivity=0.1931818181818182),2017-10-11 14:15:07,0'
b"@utarlington Happy 122nd Birthday of cheap quality higher education. Can't wait to get my InfoSys BS thanks for the 3 years and counting.,Sentiment(polarity=0.41250000000000003 subjectivity=0.6000000000000001),2017-10-11 14:09:47,0"
b'Connect with Reis Information Systems to learn more about our Managed Care Services.\nhttps://t.co/CR10fJE3C5 https://t.co/QgwASA0wsJ,Sentiment(polarity=0.5 subjectivity=0.5),2017-10-11 13:30:59,1'
b'#Blockchain distributed ledger market will grow at 57.6% CAGR from 2017-2023. How will different industries adopt?\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/YPTmhO4eW7,Sentiment(polarity=0.0 subjectivity=0.6),2017-10-11 13:30:40,0'
b"@UIDAI The #Aadhar #SSUP (online update) pdf receipt doesn't display #Telugu characters fix asap. CC @KTRTRS\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/S4lO5sQsj9,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-11 13:14:31,0"
b'We are so excited to exhibit @2020GroupUK annual conference next week! Bring on Birmingham #Accounting #Outsourcing #MTD,Sentiment(polarity=0.1875 subjectivity=0.375),2017-10-11 11:54:24,3'
b'RT @2020GroupUK: The @2020GroupUK 19th Annual Conference 19th &amp; 20th October 2017 https://t.co/ppbZRzJ6RX #2020Conf https://t.co/gYlYaaDf8I,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-11 11:52:28,3'
b'RT @PeopleMatters2: Heartiest congratulations to winners of #LnD awards. #LnDLeague https://t.co/HOYJcTIVKa,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-11 11:52:23,5'
b'Stepping down of Sikka has created an inflexion point in India for corporate governance: Experts #vishal #sikkan..\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/AdMwwSZGPB,Sentiment(polarity=-0.07777777777777779 subjectivity=0.14444444444444446),2017-10-07 16:53:42,0'
b'RT @NASSCOMStartUps: Develop significant business networks &amp; learn to strategize in the long-run with #NPC2017.\nRegister-https://t.co/8i2kB\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.375 subjectivity=0.875),2017-10-11 16:15:58,17'
b'I liked a @YouTube video https://t.co/CBPG5KIKEC Tata - Ndaleh (Official Video),Sentiment(polarity=0.6 subjectivity=0.8),2017-10-11 16:15:39,0'
b'Another cracking piece of work from @tatafriends on identity for Medialab Prado https://t.co/ZmoHdCmItr" https://t.co/H3c7QE0W2A,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-11 16:15:28,0'
b'@smritiirani @TataSky :- Respected madam it\'s harassment or intentional.\nTata sky blame me that when we called u "u\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/c4LdmmxzLq,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-11 16:15:14,0'
b'One coffee and 3 hours of sleep later my Tata told me to put some makeup on cause I look like death?,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-11 16:15:06,0'
b'@haritnagpal @RNTata2000 @TataCompanies #ashamed of being a #tata Employee. not support since 3 days.SR#10FPQ0FW https://t.co/OtchQd1qXE,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-11 16:14:28,0'
b'Lovely little discovery in our guest book today. \xc3\xa2\xe2\x82\xac\xc5\x93Special brilliant delicate particular...\xc3\xa2\xe2\x82\xac\xef\x86\x9d Sums up @tata_eatery\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/vkFzRwscNs,Sentiment(polarity=0.23938492063492064 subjectivity=0.6757936507936507),2017-10-11 16:14:02,0'
b'@smritiirani @TataSky :- Respected madam please check how Tata sky cheat . Every one called me but when Tata sky pp\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/oBCF0DdPT5,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-11 16:13:50,0'
b"RT @dodo: This adorable little dog went viral \xc3\xa2\xe2\x82\xac\xe2\x80\x9d but here's the sad truth https://t.co/HLQLcp0DVh,Sentiment(polarity=-0.0625 subjectivity=0.8333333333333334),2017-10-11 16:13:48,948"
b'RT @KaycGatewood: College expressed in a tweet https://t.co/GvoFnGC655,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-11 16:13:32,11171'
b'RT @ConexaoBTSBR: WHAT THE HELL GOOGLE HAHA\n~tata https://t.co/DeQYn8G4Ze,Sentiment(polarity=0.2 subjectivity=0.3),2017-10-11 16:13:11,157'
b'RT @maulinshah9: Nepotism for Campaign finance? Guj Govt may take over the loss making coal based power plants of Tata Adani Essar. https\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-11 16:12:32,51'
b'RT @ipranavgupta: Global recession &amp; cost-cutting are evident in the #PublishingIndustry as I can see a major drop in the no. of exhibitor\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.10416666666666667 subjectivity=0.25),2017-10-11 16:12:30,14'
b'RT @TataCompanies: \xc3\xa2\xe2\x82\xac\xc5\x93We are building the country\xc3\xa2\xe2\x82\xac\xe2\x84\xa2s first #IOT network touching 400 million lives\xc3\xa2\xe2\x82\xac\xef\x86\x9d - VS Shridhar @tata_comm https://t.co/jL\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.375 subjectivity=0.41666666666666663),2017-10-11 16:12:26,20'
b"RT @paranjoygt: Gujarat Government May Take Over Tata Adani Essar Power Plants - Why people's money being used this way? https://t.co/JYI\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-11 16:12:00,153"
b"@TataSky I m also saying that Tata sky is snatching money from public\nI don't recommend public to buy @TataSky \nSelling substandard products,Sentiment(polarity=0.0 subjectivity=0.06666666666666667),2017-10-11 16:11:49,0"
b'RT @CFNB2017: Amplify the social impact of your enterprise with Code For The Next Billion by\n@NASSCOMStartUps &amp; @facebook.\nRegistrations op\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.016666666666666666 subjectivity=0.03333333333333333),2017-10-11 16:11:12,61'
b'2 people followed me // automatically checked by https://t.co/pHJOm3eDU7,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-11 16:10:21,0'
b'RT @newbellmusic: ??New Video!??@Contri_Boy releases "Ndaleh"! Directed by @Ndukongbertrand. Watch it on New Bell Music Channel! https://t.\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.17045454545454544 subjectivity=0.45454545454545453),2017-10-11 16:10:10,4'
b'@conjumer2court @TataSky  :- I am harassing last 7 days due to Tata sky service  can u convey how to file a case in consumer court.,Sentiment(polarity=-0.0625 subjectivity=0.22083333333333333),2017-10-11 16:08:11,0'
b'RT @grosieee: when my mom says \xc3\xa2\xe2\x82\xac\xc5\x93 te vas o te quedas ?\xc3\xa2\xe2\x82\xac\xef\x86\x9d https://t.co/uWzSZDQ0jk,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-11 16:07:29,8'
b"RT @PhilSchoen: @Winner_MLS Tata Martino and it's not even close,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-11 16:07:25,1"
b"RT @Quedeejayy: Y'all complaining about Jhene getting a tattoo but Sean loves and supports her through EVERYTHING. Meanwhile yo nigga don\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-11 16:06:40,63"
b"Tata ass can't cook ??,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-11 16:06:04,0"
b'RT @Swamy39: Swamy slams SEBI Chairman for not acting on complaints of insider trading against Tata companies https://t.co/KFpGdSvVHX via @\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-11 16:05:54,303'
b'RT @snottle: tata and chimmy based off that cute milk commercial------- tae always stunned by the stunnin jimin- #vmin https://t.co/35fFqd\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.25 subjectivity=0.5),2017-10-11 16:05:00,469'
b"RT @alesacunt: How did this pic just invite me to his bands backyard show and pretend he didn't see me the whole time https://t.co/fO69wLQ1\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.2 subjectivity=0.4),2017-10-11 16:04:47,1853"
b'10 October \xc3\xa2\xe2\x82\xac\xcb\x9c17: The sweet fragrance of Rose Day continues to spread joy amongst the patients at Tata Memorial... https://t.co/S8OzGcolUj,Sentiment(polarity=0.5833333333333334 subjectivity=0.6),2017-10-11 16:03:21,0'
b"@Winner_MLS Tata Martino and it's not even close,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-11 16:02:18,1"
b'RT @svaradarajan: Gujarat Government May Take Over Tata Adani Essar Power Plants https://t.co/Zrmjvw5TIW via @thewire_in,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-11 16:02:17,35'
b'Bboy Issei vs BBoy Tata | SilverBack Open 2017 | Hiphop breaking: https://t.co/BvzNb2T1C1 via @YouTube,Sentiment(polarity=0.0 subjectivity=0.5),2017-10-11 16:02:10,0'
b'RT @JamshedpurFC: Run and you could meet the football stars of #JamshedpurFC! Tata Steel Jamshedpur Run-a-thon is back!\nRegister NOW: https\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-11 16:01:54,1'
b'i just found out that there are bt21 stickers on line app and i may or may not have gone overboard with the tata st\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/0ApFuVK72x,Sentiment(polarity=-0.25 subjectivity=0.15),2017-10-11 16:01:48,0'
b'RT @iCanSaveLife: #Kolkata #Oct11\nNeed O-ve Blood donors\nAt Tata Medical Center\nCall 9831082746\nvia @girish2060 cc @quizderek @v_shakthi #i\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=-0.05 subjectivity=0.05),2017-10-11 16:01:21,8'
b"Congrats to team Frank Institute for their speedy 2nd place finish in the Race for the Tata's this past weekend! https://t.co/LNXvDGWcR7,Sentiment(polarity=-0.15625 subjectivity=0.125),2017-10-11 16:01:01,0"
b'Dear @ussoccer as a follow up tweet from two weeks ago you best sign Tata Martino asap and give him the reigns to the program. #USMNT,Sentiment(polarity=1.0 subjectivity=0.3),2017-10-11 16:00:34,0'
b'Tata Tiago petrol amazing mileage with full time ac || some great rips must watch|only 40 days old: https://t.co/lARRPu8eDm via,Sentiment(polarity=0.4625 subjectivity=0.6000000000000001),2017-10-11 16:00:27,0'
b'(Via @BwDisrupt) Security for the #IoT - Internet of Threats with Srinivasan CR. https://t.co/kWjLswJwXN,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-11 16:00:13,0'
b'@ZeeNews GST of Pappu\n\nGood night\nSweet dream\nTata bye bye\n?????,Sentiment(polarity=0.5249999999999999 subjectivity=0.625),2017-10-11 16:00:08,0'
b'Take the stones people throw at you and use them to build a monument. -Ratan Tata https://t.co/G4OLhwAwWl,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-11 16:00:03,0'
b'RT @proshan1996: @santoshgangwar  @Uppolice @RNTata2000 @TataCompanies  FAKE job offr letter asking 4 Rs.6200 for job in tata technologies.\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=-0.5 subjectivity=1.0),2017-10-11 15:58:54,1'
b'I visited social care professionals in the town of Tata today to advise them on how to set up an #AlzheimerCaf\xc3\x83\xc2\xa9 . I\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/lXHCFcqt0n,Sentiment(polarity=0.03333333333333333 subjectivity=0.06666666666666667),2017-10-11 15:57:35,0'
b'@TataSky i cannot view HD+1 channels on my new tata sky box.. have paid full HD access fee.. solve the problem!,Sentiment(polarity=0.2869318181818182 subjectivity=0.5022727272727273),2017-10-11 15:56:38,0'
b'@sjames_fit Woah that costs more than my tata\xc3\xa2\xe2\x82\xac\xe2\x84\xa2s ?? hey as long as it\xc3\xa2\xe2\x82\xac\xe2\x84\xa2s worth it for you that\xc3\xa2\xe2\x82\xac\xe2\x84\xa2s all that matters!,Sentiment(polarity=0.27499999999999997 subjectivity=0.3333333333333333),2017-10-11 15:55:49,0'
b"RT @anjali_damania: Debt ridden TTSL prepares exit plan. 5101 employees to become jobless. Many cos shutting but 'All is well' says Govt ht\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.5 subjectivity=0.5),2017-10-11 15:55:17,48"
b'RT @suekenmax: @UKtrickyricky @Bolddigger52 Well !!! I cannot believe i was actually FOLLOWING  you ... rectified ..not interested in you o\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.125 subjectivity=0.3),2017-10-11 15:54:20,1'
b'RT @GymGospel: Nike https://t.co/iyUXiDPxvd,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-11 15:54:03,26'
b'Tata Steel strengthens position in low-carbon future technology https://t.co/6WfnuJpIvu,Sentiment(polarity=0.0 subjectivity=0.125),2017-10-11 15:53:59,0'
b'RT @TataSteelLtd: We are delighted to acquire full intellectual property rights for Hlsarna an innovative steel making technology https://\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.46249999999999997 subjectivity=0.6625),2017-10-11 15:53:24,4'
b'RT @GymGospel: Lower Body Workout https://t.co/Im3TWSRT9g,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-11 15:53:15,33'
b'RT @dangermouseHQ: RT for a chance to win this person-sized Danger Mouse cut-out. T&amp;Cs apply: https://t.co/ZGXFdpvlIA https://t.co/xLoPPjth\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.8 subjectivity=0.4),2017-10-12 17:20:21,8'
b'RT for a chance to win this person-sized Danger Mouse cut-out. T&amp;Cs apply: https://t.co/ZGXFdpvlIA https://t.co/xLoPPjth2e,Sentiment(polarity=0.8 subjectivity=0.4),2017-10-12 17:15:05,8'
b'RT @Libby1417S: Hold up Bitch! You just RTed my TCs subtweets to me.\n\n*Desperate housewives of Twitter,Sentiment(polarity=-0.6 subjectivity=1.0),2017-10-12 17:07:13,15'
b'RT @B_Ubiquitous: Backside of the Storm\n#photography by Michael Tillotson\n#Nebraska #lightning #weather #photo #NEwx #travel ??\nhttps://t.c\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-12 17:05:56,38'
b"RT @RenierJustWonIt: Win 1 of 3 Home Make-Overs valued at R50 000 each with @UnileverSA &amp; @PicknPay! Ends 30 Oct T&amp;c's: https://t.co/Acvmk\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=1.0 subjectivity=0.4),2017-10-12 16:59:03,1"
b"RT @RenierJustWonIt: Win a Patio Set to the value of approximately R6000.00 with @PicknPay &amp; #TantSannieMelkTert! Ends 22 Oct T&amp;C's: https\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.15000000000000002 subjectivity=0.5),2017-10-12 16:58:50,1"
b'We are cheering on MICHAEL HAUGHEY as he prepares for the New York City Marathon to benefit #FallenPatriots!!\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/8ONs0ihrMa,Sentiment(polarity=0.13636363636363635 subjectivity=0.45454545454545453),2017-10-12 16:54:53,0'
b"@ChrisSmalling @ManUtd You're not playing mate,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-12 16:53:13,0"
b'RT @CanadaTrade: #TBT to 1969 when Patricia Marsden-Dole became ?? 1st female #Trade Commissioner breaking new ground for women #WomensHis\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.06818181818181818 subjectivity=0.3106060606060606),2017-10-12 16:51:26,6'
b'RT @mshagerman: @uOttawaEdu TCs! Updated professional advisory on use of social media from @OCT_OEEO https://t.co/blOaprkuZM cc @tracy_tcro\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.06666666666666667 subjectivity=0.08333333333333334),2017-10-12 16:50:43,1'
b'@TL504 @CarlBanksGIII With TCs input overseeing Mac,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-12 16:46:38,0'
b'@uOttawaEdu TCs! Updated professional advisory on use of social media from @OCT_OEEO https://t.co/blOaprkuZM cc @tracy_tcrowe @nick_ngafook,Sentiment(polarity=0.06666666666666667 subjectivity=0.08333333333333334),2017-10-12 16:45:39,1'
b'RT @UBCTeacherEd: Happy #WorldTeachersDay to teachers around the world and in particular UBC alumni current TCs and school &amp; faculty advi\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.32222222222222224 subjectivity=0.5777777777777778),2017-10-12 16:39:50,12'
b"Win a Patio Set to the value of approximately R6000.00 with @PicknPay &amp; #TantSannieMelkTert! Ends 22 Oct T&amp;C's:\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/ncaSdlxyGl,Sentiment(polarity=0.15000000000000002 subjectivity=0.5),2017-10-12 16:39:26,1"
b'RT @2morrowknight: Which top 5 #AI-supported activities are leading #Digital Transformation?\n\n#MachineLearning #Analytics #IoE #bigdata #Io\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.25 subjectivity=0.25),2017-10-12 16:40:26,3'
b'In this blog we explore how #AI models capitalize on #BigData to reinvent #logistics industry.\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/gnow1YVdvp,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-12 16:30:50,4'
b'@Traveller_Makk @tweetingsourav Murthy would be president and Nilekani would be HRD min had their 2014 plan A worke\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/v8Ja352gfJ,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-12 16:25:35,0'
b'Which top 5 #AI-supported activities are leading #Digital Transformation?\n\n#MachineLearning #Analytics #IoE\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/4s0HIuEtWM,Sentiment(polarity=0.25 subjectivity=0.25),2017-10-12 15:59:25,3'
b'Want to know more about our products &amp; solutions? Request a free #demo with a live representative: https://t.co/6ZLezvJm0o #CRM #finserv,Sentiment(polarity=0.34545454545454546 subjectivity=0.6),2017-10-12 15:50:13,0'
